molecule_chembl_id,canonical_smiles,standard_value,activity_class,MW,LogP,NumHDonors,NumHAcceptors,TPSA,pIC50,ADV_affinity
CHEMBL3633819,O=C(NO)[C@H]1C[C@H](NS(=O)(=O)c2ccc(-c3ccccc3)cc2)CN1S(=O)(=O)c1ccc(Cl)c(Cl)c1,60.0,active,570.4760000000001,3.275900000000002,3.0,6.0,132.88,7.221848749616356,-11.9
CHEMBL2088994,O=C(/C=C/c1ccco1)N[C@H]1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Cl)c(Cl)c2)C1,360.0,active,474.3220000000002,2.053,3.0,6.0,128.95,6.443697499232712,-8.7
CHEMBL2088987,O=C(NO)[C@H]1C[C@@H](OCc2ccccc2)CN1S(=O)(=O)c1ccc(Cl)c(Cl)c1,900.0,active,445.3240000000002,2.847200000000001,2.0,5.0,95.94,6.045757490560675,-9.5
CHEMBL3704903,CC#CCOc1ccc(C(=O)NC[C@@H](C(=O)NO)N2CCN(S(C)(=O)=O)CC2)cc1,10000.0,inactive,438.50600000000026,-0.7302999999999977,3.0,7.0,128.27999999999997,5.0,-8.3
CHEMBL3643914,Cc1cc(COc2ccc(S(=O)(=O)NC[C@@H](C(=O)NO)N3CCCCC3)cc2)c2ccccc2n1,10000.0,inactive,498.6050000000003,2.7604200000000008,3.0,7.0,120.86,5.0,-9.7
CHEMBL3643916,Cc1cc(COc2ccc(S(=O)(=O)NC[C@@H](C(=O)NO)N3CCOCC3)cc2)c2ccccc2n1,10000.0,inactive,500.5770000000003,1.6067200000000006,3.0,8.0,130.09,5.0,-8.4
CHEMBL3704919,O=C(NCC(C(=O)NO)N1CCN(Cc2ccccc2)CC1)c1ccc(OCc2c(C(F)(F)F)nn3ccccc23)cc1,10000.0,inactive,596.6100000000002,3.3537000000000026,3.0,8.0,111.44,5.0,-9.9
CHEMBL3704910,Cc1cc(COc2ccc(C(=O)NC[C@@H](C(=O)NO)N3CCN(S(C)(=O)=O)CC3)cc2)c2ccccc2n1,10000.0,inactive,541.6300000000002,1.3032200000000018,3.0,8.0,141.16999999999996,5.0,-9.0
CHEMBL3392650,CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCO)cc2)C1C(=O)NO,82.0,active,414.50500000000017,0.4512,3.0,7.0,116.17,7.086186147616283,-6.8
CHEMBL3394285,O=C(/C=C/c1ccc(C(F)(F)F)cc1)NO,100000.0,inactive,231.173,2.224,2.0,2.0,49.33,4.0,-8.7
CHEMBL3752564,COc1ccc(-c2ccc(S(=O)(=O)NC(C(C)C)P(=O)(O)O)cc2)cc1,8.85,active,399.405,2.800300000000002,3.0,4.0,112.93,8.053056729302174,-9.6
CHEMBL3754243,CC(C)C(NS(=O)(=O)c1ccc(-c2ccc(OCCF)cc2)cc1)P(=O)(O)O,18.5,active,431.4220000000001,3.1400000000000023,3.0,4.0,112.93,7.732828271596986,-7.6
CHEMBL3752747,CC(C)C(NS(=O)(=O)c1ccc(-c2ccc(F)nc2)cc1)P(=O)(O)O,393.0,active,388.357,2.325800000000001,3.0,4.0,116.59,6.405607449624573,-9.9
CHEMBL3752826,Cc1ccc(-c2ccc(S(=O)(=O)NC(C(C)C)P(=O)(O)O)cc2)s1,100000.0,inactive,389.43500000000006,3.1616200000000028,3.0,4.0,103.7,4.0,-9.4
CHEMBL3754302,CC(C)C(N(Cc1ccccc1)S(=O)(=O)c1ccc(-c2ccc(OCCF)cc2)cc1)P(=O)(O)O,96.4,active,521.5470000000003,5.052600000000006,2.0,4.0,104.14,7.015922966097169,-9.0
CHEMBL3754314,COCc1ccc(-c2ccc(S(=O)(=O)NC(C(C)C)P(=O)(O)O)cc2)s1,100000.0,inactive,419.46100000000007,2.999600000000002,3.0,5.0,112.93,4.0,-7.1
CHEMBL3751997,COc1ccc(-c2ccc(S(=O)(=O)N[C@@H](CCCCCF)P(=O)(O)O)cc2)cc1,19.0,active,445.4490000000001,3.674200000000004,3.0,4.0,112.93,7.721246399047171,-9.9
CHEMBL3752419,COc1ccc(-c2ccc(S(=O)(=O)N[C@H](CCCCCF)P(=O)(O)O)cc2)cc1,100000.0,inactive,445.4490000000001,3.674200000000004,3.0,4.0,112.93,4.0,-9.1
CHEMBL3754094,CC(C)CN([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1,5.3,active,404.5320000000001,3.530300000000002,2.0,4.0,86.71000000000001,8.275724130399212,-7.5
CHEMBL3753984,O=C(CCNS(=O)(=O)c1ccc(-c2ccccc2)cc1)NO,26000.0,inactive,320.37,1.5273999999999996,3.0,4.0,95.5,4.585026652029182,-10.0
CHEMBL3751971,O=C(Cc1ccccc1S(=O)(=O)c1ccc(OCCCN2C(=O)c3ccccc3C2=O)cc1)NO,10000.0,inactive,494.52500000000026,2.6324,2.0,7.0,130.07999999999998,5.0,-9.6
CHEMBL3752374,O=C(N[C@H](CCN1C(=O)c2ccccc2C1=O)C(=O)NO)c1ccc(Oc2ccccc2)cc1,8200.0,intermediate,459.45800000000014,2.769000000000001,3.0,6.0,125.04000000000002,5.086186147616283,-11.5
CHEMBL3754100,CC(C)ON(CC(=O)NO)S(=O)(=O)c1ccc(Br)s1,6200.0,intermediate,373.25,1.3467000000000002,2.0,6.0,95.94,5.207608310501746,-7.3
CHEMBL3752513,COc1ccc(S(=O)(=O)N(CC(=O)NO)OC23CC4CC(CC(C4)C2)C3)cc1,2000.0,intermediate,410.4920000000003,2.091699999999999,2.0,6.0,105.17000000000002,5.698970004336019,-8.2
CHEMBL1229516,CNC(=O)[C@@H](NC(=O)[C@H](CCCc1ccccc1)[C@H](C)N(O)C=O)C(C)(C)C,5.1,active,391.5120000000001,2.1384999999999987,3.0,4.0,98.74,8.292429823902063,-8.1
CHEMBL3770935,Cc1cc(C#N)ccc1N1CCN(S(=O)(=O)N2CSC[C@@H]2C(=O)NO)CC1,24000.0,inactive,411.5090000000002,0.1138000000000008,2.0,7.0,116.98,4.619788758288394,-7.8
CHEMBL3770688,Cc1cc(C#N)ccc1N1CCN(S(=O)(=O)N[C@H](CCCNC(=O)OCc2ccccc2)C(=O)NO)CC1,4500.0,intermediate,544.6340000000001,1.4037000000000006,4.0,8.0,164.1,5.346787486224656,-9.1
CHEMBL3792916,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)Nc1ccccc1N)CC(C)C,1579.01,intermediate,463.5820000000003,3.214500000000001,5.0,4.0,129.11,5.801615119560378,-8.4
CHEMBL3792842,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)Nc1ccc(F)cc1N)CC(C)C,7.75,active,481.5720000000003,3.3536,5.0,4.0,129.11,8.11069829749369,-10.1
CHEMBL3793231,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)Nc1ccc(C(F)(F)F)cc1N)CC(C)C,10000.0,inactive,531.5790000000002,4.233300000000002,5.0,4.0,129.11,5.0,-9.3
CHEMBL3794468,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)Nc1ccc(C(=O)c2ccccc2)cc1N)CC(C)C,10000.0,inactive,567.6900000000002,4.445500000000003,5.0,5.0,146.18,5.0,-10.7
CHEMBL3794076,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)Nc1ccc(C)cc1N)CC(C)C,7297.04,intermediate,477.6090000000003,3.52292,5.0,4.0,129.11,5.136853273079707,-9.3
CHEMBL3793480,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)Nc1ccc(Br)cc1N)CC(C)C,27.32,active,542.4780000000002,3.977000000000001,5.0,4.0,129.11,7.563519304990505,-8.5
CHEMBL3794512,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)Nc1ccccc1NC(C)=O)CC(C)C,155.19,active,505.6190000000003,3.590700000000001,5.0,4.0,132.19,6.809136266871255,-8.9
CHEMBL3792940,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)Nc1cccc(N)c1)CC(C)C,13.52,active,463.5820000000003,3.214500000000001,5.0,4.0,129.11,7.869023308394383,-9.7
CHEMBL3827735,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)Nc1ccccc1,4282.0,intermediate,438.5050000000001,3.5040000000000013,3.0,4.0,112.57,5.36835333704158,-10.0
CHEMBL3827615,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NC1CCCCC1,636.0,active,444.5530000000003,3.3142000000000023,3.0,4.0,112.57,6.196542884351586,-11.2
CHEMBL3827453,CCCCCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,5882.0,intermediate,446.5690000000001,3.5618000000000016,3.0,4.0,112.57,5.23047497982895,-9.8
CHEMBL3827162,CCCCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,5715.0,intermediate,432.54200000000014,3.1717000000000013,3.0,4.0,112.57,5.2429837652687,-9.9
CHEMBL3828527,CC(C)(C)NC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,8500.0,intermediate,418.51500000000016,2.78,3.0,4.0,112.57,5.070581074285707,-10.2
CHEMBL3827640,CC(C)CNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,8170.0,intermediate,418.5150000000001,2.6375,3.0,4.0,112.57,5.087777943467585,-10.0
CHEMBL3827250,CCCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,714.9,active,418.5150000000001,2.781600000000001,3.0,4.0,112.57,6.145754702933881,-10.2
CHEMBL3827781,CC(C)NC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,7407.0,intermediate,404.4880000000001,2.3899,3.0,4.0,112.57,5.130357655348405,-10.3
CHEMBL3827869,NC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,7432.0,intermediate,362.407,1.3505999999999996,3.0,4.0,126.56,5.128894299014415,-9.7
CHEMBL3827306,CCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,11280.0,inactive,404.4880000000001,2.3915,3.0,4.0,112.57,4.947690900352677,-9.8
CHEMBL3828315,CCNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,8710.0,intermediate,390.46100000000007,2.0013999999999994,3.0,4.0,112.57,5.059981844992337,-9.9
CHEMBL3828088,CNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,38449.0,inactive,376.4340000000001,1.6113000000000002,3.0,4.0,112.57,4.415114951054475,-10.1
CHEMBL3828270,COc1ccc(CNC(=O)CC[C@H](NS(=O)(=O)c2ccc(-c3ccccc3)cc2)C(=O)O)cc1,1824.0,intermediate,482.55800000000016,3.190300000000001,3.0,5.0,121.8,5.738975166007602,-11.0
CHEMBL3828226,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1ccc(F)cc1,1155.0,intermediate,470.52200000000016,3.320800000000001,3.0,4.0,112.57,5.937418015771837,-11.4
CHEMBL3827243,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1ccccc1Cl,880.0,active,486.9770000000002,3.8351000000000015,3.0,4.0,112.57,6.055517327849832,-11.0
CHEMBL3827024,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1ccc(Cl)cc1,2093.0,intermediate,486.9770000000002,3.8351000000000015,3.0,4.0,112.57,5.679230771661313,-10.6
CHEMBL3827680,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,6740.0,intermediate,588.5260000000003,5.219300000000004,3.0,4.0,112.57,5.17134010346468,-11.4
CHEMBL3827196,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O)NCc1ccccc1,5991.0,intermediate,531.4280000000002,3.944200000000002,3.0,4.0,112.57,5.2225006804096346,-11.5
CHEMBL3826991,CCCCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O,5494.0,intermediate,511.43800000000016,3.9342000000000015,3.0,4.0,112.57,5.260111344915457,-9.8
CHEMBL3828051,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCCc1ccccc1,7001.0,intermediate,466.5590000000002,3.224200000000001,3.0,4.0,112.57,5.154839922348054,-11.0
CHEMBL3827073,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1ccccc1,492.0,active,452.53200000000015,3.181700000000001,3.0,4.0,112.57,6.308034897232639,-11.5
CHEMBL3932562,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2cccc(CNC(=O)c3nc4ccccc4c(=O)[nH]3)c2)cc1)C(=O)NO,4.7,active,549.6090000000003,2.3284,5.0,7.0,170.35,8.327902142064282,-10.7
CHEMBL3889936,CC(C)C(CS(=O)(=O)c1ccc(-c2cccc(CNC(=O)c3nc4ccccc4c(=O)[nH]3)c2)cc1)N(O)C=O,5.3,active,548.6210000000003,3.1660000000000013,3.0,7.0,149.52999999999997,8.275724130399212,-10.4
CHEMBL3971135,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2cccc(CNC(=O)c3nc4ccccc4c(=O)[nH]3)c2)cc1)C(=O)O,36.0,active,534.5940000000003,2.9076000000000004,4.0,6.0,158.32,7.443697499232712,-11.0
CHEMBL3958969,O=C(NCc1cccc(OCCCS(=O)(=O)N2CCCCC2C(=O)NO)c1)c1nc2ccccc2c(=O)[nH]1,72.0,active,543.6020000000002,1.3117000000000003,4.0,8.0,170.79,7.142667503568732,-9.9
CHEMBL3926071,CCOCCC1(Oc2ccc(-c3cccc(CNC(=O)c4nc5ccccc5c(=O)[nH]4)c3)cc2)C(=O)NC(=O)NC1=O,1600.0,intermediate,569.5740000000002,2.4302999999999995,4.0,8.0,168.57999999999998,5.795880017344075,-10.4
CHEMBL3955430,O=C(NCc1cccc(N2CCN(C(=O)Cc3n[nH]c(=O)[nH]3)CC2)c1)c1nc2ccccc2c(=O)[nH]1,2900.0,intermediate,488.50800000000015,0.1558000000000008,4.0,7.0,159.94,5.537602002101044,-10.6
CHEMBL3960062,O=C(NCc1cccc(OCCCS(=O)(=O)N2CCCCC2C(=O)O)c1)c1nc2ccccc2c(=O)[nH]1,10000.0,inactive,528.5870000000002,1.8908999999999996,3.0,7.0,158.76,5.0,-9.0
CHEMBL3978380,O=C(NCc1cccc(-c2ccc(CS(=O)(=O)Cc3n[nH]c(=O)[nH]3)cc2)c1)c1nc2ccccc2c(=O)[nH]1,10000.0,inactive,530.5660000000001,2.0465,4.0,7.0,170.52999999999994,5.0,-10.7
CHEMBL3971551,CC(C)[C@H](C(=O)O)N(CCNC(=O)c1ccccc1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,510.0,active,480.5860000000002,3.8835000000000015,2.0,4.0,103.78,6.292429823902063,-9.0
CHEMBL3900422,CC(C)[C@H](C(=O)NO)N(CCNC(=O)c1ccccc1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,2.5,active,495.60100000000017,3.304300000000003,3.0,5.0,115.80999999999996,8.602059991327963,-9.6
CHEMBL3960452,CC(C)[C@H](C(=O)O)N(CCNC(=O)c1cccc(C(=O)NCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)c1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,26.0,active,883.0580000000003,6.080400000000007,4.0,8.0,207.56,7.585026652029182,-9.9
CHEMBL3891386,CC(C)[C@H](C(=O)NO)N(CCNC(=O)c1cccc(C(=O)NCCN([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)c1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,5.5,active,913.0880000000002,4.9220000000000095,6.0,10.0,231.61999999999995,8.259637310505756,-10.4
CHEMBL3951740,CC(C)[C@H](C(=O)O)N(CCNC(=O)c1cccc(C(=O)NCCN([C@@H](C(=O)N(C)C)C(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)c1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,34.0,active,910.1280000000004,6.0840000000000085,3.0,8.0,190.57,7.468521082957745,-9.4
CHEMBL3944931,CC(C)[C@H](C(=O)NO)N(CCNC(=O)c1cccc(C(=O)NCCN([C@@H](C(=O)N(C)C)C(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)c1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,41.0,active,925.1430000000004,5.504800000000011,4.0,9.0,202.6,7.387216143280264,-9.6
CHEMBL415879,c1cnc2c(c1)ccc1cccnc12,9000.0,intermediate,180.21,2.7830000000000004,0.0,2.0,25.78,5.045757490560675,-7.9
CHEMBL3892642,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(CO)c2)ccc1O,29000.0,inactive,368.3850000000001,2.853600000000001,3.0,6.0,104.06000000000002,4.537602002101044,-9.5
CHEMBL3915135,COC(=O)C(C(=O)/C=C/c1ccc(O)c(OC)c1)C(=O)/C=C/c1ccc(O)c(OC)c1,16000.0,inactive,426.42100000000016,2.769000000000001,2.0,8.0,119.36,4.795880017344075,-9.7
CHEMBL3963341,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(CN(C)C)cc2)ccc1O,17000.0,inactive,379.4560000000001,3.717300000000004,1.0,5.0,66.84,4.769551078621726,-8.3
CHEMBL3922961,COC(=O)C(C(=O)/C=C/c1ccc(O)cc1)C(=O)/C=C/c1ccc(O)cc1,6000.0,intermediate,366.3690000000001,2.751800000000001,2.0,6.0,100.90000000000002,5.221848749616356,-9.4
CHEMBL4066965,C[C@H](Cc1ccc(C(F)(F)F)cc1)C(=O)NC[C@@]1(C2CC2)NC(=O)NC1=O,12000.0,inactive,383.3700000000001,1.9884,3.0,3.0,87.30000000000001,4.920818753952375,-9.3
CHEMBL4072836,CC[C@H](Cc1ccc(C(F)(F)F)cc1)C(=O)NC[C@@]1(C2CC2)NC(=O)NC1=O,439.0,active,397.39700000000016,2.3785,3.0,3.0,87.30000000000001,6.357535479757878,-9.5
CHEMBL3980860,O=C1NC(=O)[C@](CNC(=O)[C@@H](Cc2ccc(C(F)(F)F)cc2)C2CC2)(C2CC2)N1,100000.0,inactive,409.4080000000001,2.3785000000000007,3.0,3.0,87.30000000000001,4.0,-9.8
CHEMBL3955404,CC(C)[C@H](Cc1ccc(C(F)(F)F)cc1)C(=O)NC[C@@]1(C2CC2)NC(=O)NC1=O,100000.0,inactive,411.42400000000015,2.6245000000000003,3.0,3.0,87.30000000000001,4.0,-9.6
CHEMBL3972836,CC(C)(Cc1ccc(C(F)(F)F)cc1)C(=O)NC[C@@]1(C2CC2)NC(=O)NC1=O,7590.0,intermediate,397.39700000000016,2.3785,3.0,3.0,87.30000000000001,5.11975822410452,-9.8
CHEMBL3897740,Cc1cc(COc2ccc(C(=O)NC[C@@H](C(=O)NO)N3CCCCC3)cc2)c2ccccc2n1,10000.0,inactive,462.5500000000003,3.211920000000002,3.0,6.0,103.79,5.0,-10.3
CHEMBL3941484,O=C(NC[C@@H](C(=O)NO)N1CCCCC1)c1ccc(OCc2ccnc(-c3ccccc3)c2)cc1,10000.0,inactive,474.56100000000015,3.4173000000000027,3.0,6.0,103.79,5.0,-9.8
CHEMBL3935135,O=C(NC[C@@H](C(=O)NO)N1CCCCC1)c1ccc(OCc2ccncc2)cc1,10000.0,inactive,398.4630000000001,1.7503000000000004,3.0,6.0,103.79,5.0,-9.9
CHEMBL3966632,CCN(CC)[C@@H](CNC(=O)c1ccc(OCc2cc(C)nc3ccccc23)cc1)C(=O)NO,10000.0,inactive,450.53900000000016,3.067820000000001,3.0,6.0,103.79,5.0,-8.9
CHEMBL206815,CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCO)cc2)[C@H]1C(=O)NO,82.0,active,414.50500000000017,0.4512,3.0,7.0,116.17,7.086186147616283,-6.8
CHEMBL3648893,Cc1cc(COc2ccc(S(=O)(=O)NC[C@@H](C(=O)NO)N3CCN(S(C)(=O)=O)CC3)cc2)c2ccccc2n1,10000.0,inactive,577.6850000000003,0.851720000000002,3.0,9.0,158.24,5.0,-8.7
CHEMBL3648902,Cc1cc(COc2ccc(S(=O)(=O)NC[C@@H](C(=O)NO)N3CCN(Cc4ccc(F)cc4)CC3)cc2)c2ccccc2n1,10000.0,inactive,607.7080000000002,3.231420000000002,3.0,8.0,124.1,5.0,-9.8
CHEMBL3648903,CCN1CCN([C@@H](CNS(=O)(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)C(=O)NO)CC1,10000.0,inactive,527.6470000000002,1.9120200000000005,3.0,8.0,124.1,5.0,-9.5
CHEMBL3959985,Cc1cc(COc2ccc(S(=O)(=O)NC[C@@H](C(=O)NO)N3CCN(Cc4ccc(C(F)(F)F)cc4)CC3)cc2)c2ccccc2n1,10000.0,inactive,657.715,4.111120000000003,3.0,8.0,124.1,5.0,-10.5
CHEMBL3648904,Cc1ccc(CN2CCN([C@@H](CNS(=O)(=O)c3ccc(OCc4cc(C)nc5ccccc45)cc3)C(=O)NO)CC2)cc1,10000.0,inactive,603.7450000000002,3.4007400000000008,3.0,8.0,124.1,5.0,-10.6
CHEMBL3648905,Cc1cc(COc2ccc(S(=O)(=O)NC[C@@H](C(=O)NO)N3CCN(C(=O)C(C)C)CC3)cc2)c2ccccc2n1,10000.0,inactive,569.6840000000003,2.074720000000001,3.0,8.0,141.17000000000002,5.0,-9.4
CHEMBL3648906,Cc1cc(COc2ccc(S(=O)(=O)NC[C@@H](C(=O)NO)N3CCN(S(=O)(=O)CC(C)C)CC3)cc2)c2ccccc2n1,10000.0,inactive,619.7660000000003,1.8779200000000025,3.0,9.0,158.24,5.0,-8.5
CHEMBL3648907,Cc1cc(COc2ccc(S(=O)(=O)NC[C@@H](C(=O)NO)N3CCN(S(=O)(=O)C(C)C)CC3)cc2)c2ccccc2n1,10000.0,inactive,605.7390000000003,1.6303200000000018,3.0,9.0,158.24,5.0,-8.9
CHEMBL1511860,c1ccc(Nc2nc(CSc3nc[nH]n3)cs2)cc1,2200.0,intermediate,289.389,3.2971000000000004,2.0,6.0,66.49000000000001,5.657577319177793,-8.3
CHEMBL4068176,O=C(NCc1cccc(OCCOc2nc[nH]n2)c1)c1nc2scc(-c3cccc(F)c3)c2c(=O)[nH]1,10000.0,inactive,506.5190000000002,3.2966000000000006,3.0,8.0,134.88,5.0,-11.3
CHEMBL4102106,Cc1cc(COc2ccc(S(=O)(=O)N3CCN(C(=O)C(C)(C)C)C(C(=O)NO)C3)cc2)c2c(n1)CCCC2,10000.0,inactive,544.6740000000001,2.600820000000001,2.0,7.0,129.14,5.0,-7.8
CHEMBL4100008,O=c1[nH]c(SCc2ccc(-c3ccc(S(=O)(=O)NCCO)cc3)cc2)nc2c1CCC2,10000.0,inactive,457.5770000000003,2.4885,3.0,6.0,112.15,5.0,-8.8
CHEMBL4081997,NCCNS(=O)(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)cc2)cc1,10000.0,inactive,456.59300000000025,2.4549000000000003,3.0,6.0,117.94,5.0,-9.5
CHEMBL4081049,N[C@H]1CCCC[C@H]1NS(=O)(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)cc2)cc1,10000.0,inactive,510.68500000000034,3.7661000000000016,3.0,6.0,117.94,5.0,-8.7
CHEMBL4105299,N[C@@H]1CCCC[C@H]1NS(=O)(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)cc2)cc1,10000.0,inactive,510.68500000000034,3.7661000000000016,3.0,6.0,117.94,5.0,-9.0
CHEMBL4080520,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)c(F)c2)o1)C(C)C,5000.0,intermediate,498.5800000000003,3.450400000000002,3.0,6.0,117.09,5.301029995663981,-9.3
CHEMBL4098541,CNC(=O)[C@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)c(F)c2)o1)C(C)C,5000.0,intermediate,498.5800000000003,3.450400000000002,3.0,6.0,117.09,5.301029995663981,-9.3
CHEMBL4088383,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)c(F)c2)o1)C1CCCCC1,5000.0,intermediate,538.6450000000003,4.374700000000003,3.0,6.0,117.09,5.301029995663981,-10.7
CHEMBL4060150,CNC(=O)[C@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)c(F)c2)o1)C1CCCCC1,5000.0,intermediate,538.6450000000003,4.374700000000003,3.0,6.0,117.09,5.301029995663981,-10.7
CHEMBL4078433,COc1ccc(S(=O)(=O)N(CC(=O)NO)Cc2cccc(C(=O)O)c2)cc1,50.0,active,394.4050000000001,1.0896999999999992,3.0,6.0,133.24,7.301029995663981,-9.1
CHEMBL4092752,COc1ccc2c(c1)C(=O)N(C[C@@]1(c3cc4cnccc4o3)NC(=O)NC1=O)C2,1760.0,intermediate,392.37100000000015,1.5271,2.0,6.0,113.76999999999998,5.7544873321858505,-10.1
CHEMBL4088630,COc1ccc(S(=O)(=O)N2CCSC(C)(C)C2C(=O)NO)cc1,0.9,active,360.4570000000001,1.0852999999999997,2.0,6.0,95.94,9.045757490560677,-5.9
CHEMBL3589199,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1O,50000.0,inactive,478.4060000000002,-0.2358999999999997,7.0,12.0,199.51,4.301029995663981,-8.5
CHEMBL4160618,NC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,7000.0,intermediate,331.30600000000004,-0.4082000000000006,3.0,6.0,169.7,5.154901959985743,-8.6
CHEMBL4171886,CNC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,7500.0,intermediate,345.3330000000001,-0.1474999999999995,3.0,6.0,155.71,5.1249387366083,-8.4
CHEMBL4164016,CCNC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,4800.0,intermediate,359.36000000000007,0.2425999999999992,3.0,6.0,155.71,5.318758762624412,-8.2
CHEMBL4170455,CC(C)NC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,5970.0,intermediate,373.3870000000001,0.6310999999999996,3.0,6.0,155.71,5.224025668870631,-8.6
CHEMBL4162521,CCCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,6360.0,intermediate,387.4140000000001,1.0227999999999997,3.0,6.0,155.71,5.196542884351586,-8.4
CHEMBL4167291,CC(C)CNC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,5140.0,intermediate,387.4140000000001,0.8786999999999994,3.0,6.0,155.71,5.289036881004725,-8.7
